time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,red,green,blue,alpha
2021-11-19 13:52:32.237112,24.82,102019.48,29.19,-57.66,-4.07,0.12,8.97,0.04,-0.15,-0.03,194,44,29,26,100
2021-11-19 13:52:32.716956,24.82,102018.14,29.15,-57.55,-4.05,0.14,8.99,0.04,-0.15,-0.03,655,44,29,26,100
2021-11-19 13:52:33.196363,24.82,102020.28,29.15,-57.73,-4.05,0.09,8.94,0.04,-0.15,-0.03,465,44,29,26,100
2021-11-19 13:52:33.676640,24.82,102023.17,29.18,-57.97,-4.06,0.12,8.96,0.04,-0.15,-0.03,104,44,29,26,100
2021-11-19 13:52:34.156626,24.82,102021.30,29.21,-57.81,-4.05,0.12,8.95,0.04,-0.15,-0.03,342,44,29,26,100
2021-11-19 13:52:34.637005,24.82,102019.64,29.18,-57.67,-4.06,0.12,8.95,0.04,-0.15,-0.03,211,44,29,26,100
2021-11-19 13:52:35.116481,24.81,102017.06,29.18,-57.46,-4.07,0.10,8.95,0.04,-0.15,-0.03,483,43,29,26,100
2021-11-19 13:52:35.597724,24.82,102017.88,29.13,-57.53,-4.02,0.13,8.97,0.03,-0.15,-0.03,249,43,28,26,99
2021-11-19 13:52:36.076689,24.82,102018.69,29.15,-57.59,-4.05,0.13,8.98,0.04,-0.15,-0.03,347,42,27,26,99
2021-11-19 13:52:36.556854,24.81,102018.50,29.13,-57.58,-4.02,0.13,8.97,0.04,-0.15,-0.03,229,37,25,24,92
2021-11-19 13:52:37.036415,24.81,102019.62,29.15,-57.67,-4.07,0.13,8.96,0.04,-0.15,-0.03,162,38,26,23,90
2021-11-19 13:52:37.516414,24.81,102020.25,29.18,-57.72,-4.07,0.15,8.96,0.04,-0.15,-0.03,150,45,30,27,102
2021-11-19 13:52:37.996414,24.81,102019.36,29.12,-57.65,-4.04,0.16,8.94,0.04,-0.15,-0.03,106,44,30,27,102
2021-11-19 13:52:38.477429,24.81,102020.16,29.13,-57.72,-4.07,0.13,8.94,0.04,-0.15,-0.03,111,44,30,27,102
2021-11-19 13:52:38.956430,24.81,102022.73,29.11,-57.93,-4.09,0.15,8.93,0.04,-0.15,-0.03,71,45,30,27,102
2021-11-19 13:52:39.437437,24.81,102021.66,29.13,-57.84,-4.07,0.11,8.95,0.04,-0.15,-0.03,103,45,30,27,102
2021-11-19 13:52:39.916434,24.82,102022.22,29.15,-57.89,-4.09,0.12,8.94,0.04,-0.15,-0.03,126,45,30,27,102
2021-11-19 13:52:40.396430,24.82,102021.03,29.21,-57.79,-4.03,0.15,8.97,0.04,-0.15,-0.03,172,45,30,27,102
2021-11-19 13:52:40.876650,24.82,102021.03,29.21,-57.79,-4.06,0.12,8.97,0.04,-0.15,-0.03,104,45,30,27,102
2021-11-19 13:52:41.355932,24.81,102019.58,29.19,-57.67,-4.05,0.09,8.99,0.04,-0.15,-0.04,92,45,30,27,102
2021-11-19 13:52:41.836780,24.82,102017.39,29.20,-57.49,-4.07,0.12,8.98,0.04,-0.15,-0.03,87,45,30,27,102
2021-11-19 13:52:42.316777,24.82,102019.81,29.21,-57.69,-4.07,0.14,8.95,0.04,-0.15,-0.03,95,44,30,27,101
2021-11-19 13:52:42.796777,24.81,102021.98,29.18,-57.87,-4.11,0.12,8.96,0.04,-0.15,-0.04,949,45,31,27,102
2021-11-19 13:52:43.276778,24.81,102021.98,29.13,-57.87,-4.07,0.14,8.97,0.04,-0.15,-0.03,294,45,31,27,102
2021-11-19 13:52:43.756776,24.82,102020.12,29.19,-57.71,-4.04,0.10,8.96,0.04,-0.15,-0.03,312,45,30,27,102
2021-11-19 13:52:44.236779,24.82,102020.45,29.17,-57.74,-4.06,0.14,8.97,0.04,-0.15,-0.03,349,32,22,21,83
2021-11-19 13:52:44.715840,24.81,102021.08,29.15,-57.79,-4.07,0.11,8.98,0.04,-0.15,-0.03,378,36,24,23,91
2021-11-19 13:52:45.196035,24.81,102020.97,29.10,-57.78,-4.08,0.13,8.97,0.04,-0.15,-0.03,301,26,19,18,71
2021-11-19 13:52:45.676602,24.81,102023.05,29.12,-57.96,-4.06,0.14,8.95,0.04,-0.15,-0.03,120,27,19,16,61
2021-11-19 13:52:46.157730,24.81,102018.40,29.05,-57.57,-4.04,0.16,8.93,0.04,-0.15,-0.03,126,26,18,15,58
2021-11-19 13:52:46.636284,24.81,102021.54,29.07,-57.83,-4.06,0.10,8.96,0.04,-0.15,-0.03,187,27,18,15,58
2021-11-19 13:52:47.116775,24.81,102019.84,29.09,-57.69,-4.07,0.18,8.95,0.04,-0.15,-0.03,332,29,19,16,60
2021-11-19 13:52:47.596192,24.80,102018.06,29.03,-57.54,-4.03,0.16,8.96,0.04,-0.15,-0.03,93,29,19,16,62
2021-11-19 13:52:48.077673,24.80,102019.51,29.03,-57.66,-4.03,0.18,8.94,0.04,-0.15,-0.03,107,28,19,15,59
2021-11-19 13:52:48.556283,24.80,102018.23,29.00,-57.56,-4.08,0.11,8.91,0.04,-0.15,-0.03,155,28,19,15,59
2021-11-19 13:52:49.035985,24.81,102025.23,29.01,-58.14,-4.06,0.12,8.97,0.04,-0.15,-0.03,162,28,18,15,59
2021-11-19 13:52:49.516608,24.80,102021.49,29.00,-57.83,-4.08,0.11,8.96,0.04,-0.15,-0.04,125,29,19,16,62
2021-11-19 13:52:49.996103,24.80,102020.80,28.98,-57.77,-4.10,0.12,8.96,0.04,-0.15,-0.03,107,29,19,16,62
2021-11-19 13:52:50.476785,24.80,102020.80,28.99,-57.77,-4.05,0.13,9.02,0.04,-0.15,-0.03,124,29,20,16,62
2021-11-19 13:52:50.956156,24.80,102017.74,29.01,-57.52,-4.11,0.16,8.96,0.04,-0.15,-0.03,132,29,19,16,62
2021-11-19 13:52:51.436631,24.80,102018.60,28.97,-57.59,-4.07,0.13,8.96,0.04,-0.15,-0.03,116,29,19,16,62
2021-11-19 13:52:51.915956,24.80,102021.49,29.04,-57.83,-4.05,0.15,9.00,0.04,-0.15,-0.03,90,29,19,16,63
2021-11-19 13:52:52.396130,24.80,102019.09,28.98,-57.63,-4.06,0.10,8.96,0.04,-0.15,-0.04,107,29,19,16,61
2021-11-19 13:52:52.876539,24.80,102017.54,29.03,-57.50,-4.05,0.12,8.96,0.04,-0.15,-0.03,129,29,19,16,62
2021-11-19 13:52:53.356570,24.80,102017.38,28.99,-57.49,-4.07,0.09,8.95,0.04,-0.15,-0.03,106,30,19,16,63
2021-11-19 13:52:53.836218,24.80,102018.60,29.03,-57.59,-4.06,0.15,8.95,0.04,-0.15,-0.03,99,29,19,16,62
2021-11-19 13:52:54.315905,24.80,102024.76,29.06,-58.10,-4.08,0.13,8.95,0.04,-0.15,-0.03,152,30,19,16,62
2021-11-19 13:52:54.795877,24.80,102020.10,29.10,-57.71,-4.06,0.11,8.96,0.04,-0.15,-0.03,121,30,20,16,61
2021-11-19 13:52:55.276700,24.80,102018.02,29.06,-57.54,-4.07,0.14,8.96,0.04,-0.15,-0.03,112,30,20,16,62
2021-11-19 13:52:55.755850,24.80,102021.80,29.01,-57.85,-4.10,0.14,8.92,0.04,-0.15,-0.04,134,30,20,16,63
2021-11-19 13:52:56.235837,24.80,102018.11,29.06,-57.55,-4.06,0.12,8.96,0.04,-0.15,-0.03,109,30,20,16,63
2021-11-19 13:52:56.716639,24.80,102024.06,29.09,-58.04,-4.06,0.13,8.95,0.04,-0.15,-0.03,159,30,20,17,63
2021-11-19 13:52:57.195643,24.80,102016.58,29.06,-57.42,-4.03,0.16,9.00,0.04,-0.15,-0.03,233,30,20,17,64
2021-11-19 13:52:57.676062,24.80,102021.64,29.12,-57.84,-4.05,0.14,8.95,0.04,-0.15,-0.03,136,30,20,17,64
2021-11-19 13:52:58.156651,24.80,102018.59,29.10,-57.59,-4.09,0.15,8.99,0.04,-0.15,-0.03,157,31,20,17,63
2021-11-19 13:52:58.636504,24.80,102021.00,29.07,-57.79,-4.07,0.14,8.96,0.04,-0.15,-0.03,131,31,20,17,63
2021-11-19 13:52:59.115983,24.80,102020.91,29.10,-57.78,-4.06,0.13,8.97,0.04,-0.15,-0.03,104,30,20,16,63
2021-11-19 13:52:59.596371,24.80,102021.01,29.10,-57.79,-4.10,0.10,9.02,0.04,-0.15,-0.03,137,30,20,16,61
2021-11-19 13:53:00.076571,24.80,102023.26,29.09,-57.87,-4.07,0.11,8.98,0.04,-0.15,-0.03,109,30,20,16,61
2021-11-19 13:53:00.556396,24.80,102019.89,29.09,-57.69,-4.00,0.13,8.97,0.04,-0.15,-0.03,101,29,19,16,61
2021-11-19 13:53:01.036329,24.80,102022.13,29.10,-57.88,-4.03,0.12,8.91,0.04,-0.15,-0.03,98,29,19,16,61
2021-11-19 13:53:01.516287,24.80,102020.47,29.12,-57.74,-4.09,0.17,8.95,0.04,-0.15,-0.03,115,30,20,16,63
2021-11-19 13:53:01.996028,24.80,102023.80,29.09,-58.02,-4.07,0.26,8.92,0.04,-0.15,-0.03,91,30,20,16,63
2021-11-19 13:53:02.476568,24.80,102019.62,29.09,-57.67,-4.08,0.12,8.97,0.04,-0.15,-0.03,107,31,21,17,64
2021-11-19 13:53:02.956471,24.80,102021.06,29.10,-57.79,-4.11,0.10,8.94,0.04,-0.15,-0.03,101,31,21,17,64
2021-11-19 13:53:03.436575,24.80,102019.24,29.06,-57.64,-4.04,0.04,8.97,0.04,-0.15,-0.04,94,34,23,19,68
2021-11-19 13:53:03.916461,24.80,102021.66,29.09,-57.84,-4.09,0.15,8.99,0.04,-0.15,-0.03,113,34,23,18,67
2021-11-19 13:53:04.396262,24.80,102022.40,29.06,-57.90,-4.04,0.12,8.95,0.04,-0.15,-0.03,108,33,23,18,66
2021-11-19 13:53:04.876716,24.81,102021.45,29.06,-57.82,-4.08,0.17,8.96,0.04,-0.15,-0.03,95,31,21,17,61
2021-11-19 13:53:05.356293,24.80,102020.15,29.06,-57.72,-4.09,0.14,8.96,0.04,-0.15,-0.03,118,30,20,16,58
2021-11-19 13:53:05.836111,24.80,102021.17,29.05,-57.80,-4.06,0.13,8.95,0.04,-0.15,-0.03,109,28,19,15,56
2021-11-19 13:53:06.316183,24.80,102020.42,29.09,-57.74,-4.02,0.13,8.96,0.04,-0.15,-0.03,125,28,19,15,57
2021-11-19 13:53:06.796491,24.80,102021.64,29.00,-57.84,-4.08,0.08,8.98,0.04,-0.15,-0.03,130,28,19,15,56
2021-11-19 13:53:07.276239,24.79,102020.41,29.01,-57.74,-4.04,0.09,8.93,0.04,-0.15,-0.04,91,28,19,15,56
2021-11-19 13:53:07.755661,24.80,102021.66,28.97,-57.84,-4.07,0.17,8.99,0.04,-0.15,-0.03,123,29,19,15,58
2021-11-19 13:53:08.236550,24.80,102021.71,29.01,-57.85,-4.06,0.14,8.97,0.04,-0.15,-0.03,104,29,20,16,59
2021-11-19 13:53:08.716489,24.80,102018.77,29.00,-57.50,-4.07,0.16,8.94,0.04,-0.15,-0.03,90,30,20,16,60
2021-11-19 13:53:09.196006,24.80,102020.10,28.99,-57.71,-4.06,0.14,8.95,0.04,-0.15,-0.03,94,31,21,17,62
2021-11-19 13:53:09.676147,24.79,102018.97,28.98,-57.62,-4.05,0.16,8.96,0.04,-0.15,-0.03,126,32,21,17,62
2021-11-19 13:53:10.156565,24.80,102019.23,28.99,-57.64,-4.04,0.16,8.95,0.04,-0.15,-0.03,119,31,21,16,60
2021-11-19 13:53:10.636385,24.80,102019.95,28.95,-57.70,-4.07,0.13,8.97,0.04,-0.15,-0.03,108,30,20,16,60
2021-11-19 13:53:11.115897,24.79,102018.16,28.98,-57.55,-4.04,0.15,8.98,0.04,-0.15,-0.03,130,29,20,16,58
2021-11-19 13:53:11.596279,24.80,102019.56,28.98,-57.67,-4.06,0.12,8.93,0.04,-0.15,-0.03,111,28,19,15,57
2021-11-19 13:53:12.075776,24.79,102018.00,29.00,-57.54,-4.07,0.13,8.97,0.04,-0.15,-0.03,109,27,18,15,56
2021-11-19 13:53:12.556455,24.80,102017.38,28.97,-57.49,-4.10,0.15,9.00,0.04,-0.15,-0.03,97,27,18,15,55
2021-11-19 13:53:13.036272,24.80,102018.02,28.95,-57.54,-4.05,0.12,8.95,0.04,-0.15,-0.03,116,26,18,14,53
2021-11-19 13:53:13.516541,24.80,102020.05,28.97,-57.71,-4.05,0.11,8.98,0.04,-0.15,-0.03,117,26,17,14,53
2021-11-19 13:53:13.996334,24.80,102017.78,29.00,-57.52,-4.06,0.12,8.94,0.04,-0.15,-0.03,83,26,17,14,53
2021-11-19 13:53:14.475670,24.80,102019.07,29.01,-57.63,-4.07,0.13,8.96,0.04,-0.15,-0.03,96,26,18,14,53
2021-11-19 13:53:14.956257,24.80,102017.96,29.01,-57.53,-4.03,0.14,8.94,0.04,-0.15,-0.03,63,26,18,14,54
2021-11-19 13:53:15.436416,24.80,102016.89,29.00,-57.45,-4.06,0.12,8.97,0.04,-0.15,-0.03,87,26,18,14,54
2021-11-19 13:53:15.915576,24.80,102017.62,29.04,-57.51,-4.07,0.14,8.96,0.04,-0.15,-0.03,95,27,18,14,54
2021-11-19 13:53:16.395563,24.79,102015.27,28.95,-57.31,-4.06,0.13,8.95,0.04,-0.15,-0.03,115,27,18,14,54
2021-11-19 13:53:16.875985,24.80,102021.66,29.01,-57.84,-4.06,0.13,8.96,0.04,-0.15,-0.03,124,27,18,14,55
2021-11-19 13:53:17.356175,24.80,102020.42,29.01,-57.78,-4.06,0.16,8.98,0.04,-0.15,-0.03,111,27,18,14,55
2021-11-19 13:53:17.835990,24.80,102019.07,29.00,-57.63,-4.07,0.12,8.97,0.04,-0.15,-0.03,102,27,18,15,55
2021-11-19 13:53:18.317530,24.80,102018.12,29.00,-57.55,-4.05,0.12,8.95,0.04,-0.15,-0.03,121,28,19,15,56
2021-11-19 13:53:18.795903,24.80,102018.82,28.97,-57.61,-4.04,0.16,8.95,0.04,-0.15,-0.03,327,28,19,15,56
2021-11-19 13:53:19.275501,24.79,102020.41,28.99,-57.74,-4.08,0.11,8.94,0.04,-0.15,-0.03,125,27,18,14,54
2021-11-19 13:53:19.756115,24.79,102019.61,29.00,-57.67,-4.07,0.17,8.96,0.04,-0.15,-0.03,93,27,18,14,54
2021-11-19 13:53:20.235753,24.80,102021.95,29.05,-57.87,-4.05,0.13,8.94,0.04,-0.15,-0.03,117,27,18,14,54
2021-11-19 13:53:20.715905,24.80,102019.39,29.03,-57.65,-4.03,0.10,8.91,0.04,-0.15,-0.03,76,27,18,14,55
2021-11-19 13:53:21.195865,24.80,102021.01,28.99,-57.79,-4.07,0.12,8.91,0.04,-0.15,-0.03,120,28,19,15,55
2021-11-19 13:53:21.676060,24.81,102021.38,28.99,-57.82,-4.07,0.12,8.96,0.04,-0.15,-0.03,106,28,19,15,56
2021-11-19 13:53:22.156557,24.80,102022.30,28.99,-57.89,-4.12,0.15,8.91,0.04,-0.15,-0.03,103,28,19,15,56
2021-11-19 13:53:22.635494,24.80,102019.19,29.04,-57.64,-4.06,0.12,8.96,0.04,-0.15,-0.03,117,29,20,16,58
2021-11-19 13:53:23.115934,24.80,102020.47,29.06,-57.74,-4.08,0.08,8.99,0.04,-0.15,-0.03,103,29,19,15,57
2021-11-19 13:53:23.596012,24.80,102022.30,29.07,-57.89,-4.06,0.12,8.96,0.04,-0.15,-0.03,109,29,19,15,57
2021-11-19 13:53:24.075919,24.80,102018.34,29.10,-57.57,-4.05,0.12,8.95,0.04,-0.15,-0.03,128,29,20,16,58
2021-11-19 13:53:24.555921,24.80,102018.02,29.10,-57.54,-4.01,0.14,8.96,0.04,-0.15,-0.03,147,29,20,16,59
2021-11-19 13:53:25.035747,24.80,102021.00,29.09,-57.79,-4.06,0.13,8.96,0.04,-0.15,-0.03,121,29,20,16,58
2021-11-19 13:53:25.516226,24.80,102017.62,29.07,-57.51,-4.06,0.12,9.01,0.04,-0.15,-0.03,152,29,19,15,58
2021-11-19 13:53:25.996243,24.80,102019.23,29.05,-57.64,-4.07,0.11,8.97,0.04,-0.15,-0.03,127,29,19,15,57
2021-11-19 13:53:26.475370,24.79,102016.39,29.03,-57.40,-4.07,0.13,8.97,0.04,-0.15,-0.03,173,25,17,14,56
2021-11-19 13:53:26.956007,24.80,102017.54,29.07,-57.50,-4.07,0.14,8.96,0.04,-0.15,-0.03,254,30,22,19,74
2021-11-19 13:53:27.436255,24.80,102018.59,29.04,-57.59,-4.06,0.12,8.98,0.04,-0.15,-0.03,154,45,30,27,103
2021-11-19 13:53:27.916274,24.80,102017.96,29.07,-57.53,-4.06,0.14,8.97,0.04,-0.15,-0.03,135,44,29,27,102
2021-11-19 13:53:28.395515,24.80,102014.65,29.07,-57.26,-4.07,0.11,8.97,0.04,-0.15,-0.03,125,19,13,13,54
2021-11-19 13:53:28.875613,24.79,102019.77,29.13,-57.68,-4.06,0.13,8.96,0.04,-0.15,-0.03,162,46,32,28,106
2021-11-19 13:53:29.355979,24.79,102021.03,29.07,-57.79,-4.08,0.10,9.01,0.04,-0.15,-0.03,129,46,31,27,105
2021-11-19 13:53:29.836041,24.79,102021.59,29.09,-57.84,-4.06,0.16,8.97,0.04,-0.15,-0.03,140,46,31,27,105
2021-11-19 13:53:30.315289,24.79,102021.36,29.07,-57.82,-4.06,0.13,8.94,0.04,-0.15,-0.03,120,46,31,28,105
2021-11-19 13:53:30.796238,24.79,102019.48,29.04,-57.66,-4.05,0.11,8.95,0.04,-0.15,-0.03,128,45,31,28,105
2021-11-19 13:53:31.276143,24.79,102020.72,29.03,-57.76,-4.07,0.13,8.94,0.04,-0.15,-0.03,118,46,32,28,105
2021-11-19 13:53:31.756206,24.78,102016.97,29.04,-57.45,-4.03,0.18,8.97,0.04,-0.15,-0.03,97,46,32,28,105
2021-11-19 13:53:32.236008,24.78,102020.48,29.06,-57.74,-4.04,0.14,8.96,0.04,-0.15,-0.03,78,46,32,28,105
2021-11-19 13:53:32.715646,24.77,102017.32,29.01,-57.48,-4.06,0.12,8.98,0.04,-0.15,-0.03,96,46,31,28,105
2021-11-19 13:53:33.196332,24.78,102020.33,29.07,-57.73,-4.07,0.13,8.94,0.04,-0.15,-0.03,117,46,32,28,105
2021-11-19 13:53:33.675967,24.77,102023.84,29.06,-58.02,-4.05,0.12,8.96,0.04,-0.15,-0.03,101,46,32,28,105
2021-11-19 13:53:34.156173,24.78,102022.31,29.01,-57.90,-4.01,0.14,8.98,0.04,-0.15,-0.03,228,47,32,28,105
2021-11-19 13:53:34.636095,24.77,102018.87,29.03,-57.61,-4.06,0.15,8.97,0.04,-0.15,-0.03,86,46,32,28,105
2021-11-19 13:53:35.115620,24.77,102018.34,29.01,-57.57,-4.08,0.13,8.94,0.04,-0.15,-0.03,127,46,32,28,105
2021-11-19 13:53:35.596166,24.77,102018.82,29.06,-57.61,-4.06,0.13,8.95,0.04,-0.15,-0.03,126,47,32,28,105
2021-11-19 13:53:36.075462,24.77,102017.64,29.01,-57.51,-4.07,0.11,8.97,0.04,-0.15,-0.03,154,45,31,28,105
2021-11-19 13:53:36.555811,24.77,102016.34,29.04,-57.40,-4.04,0.18,8.91,0.04,-0.15,-0.03,125,46,32,28,105
2021-11-19 13:53:37.035750,24.76,102016.23,29.04,-57.39,-4.06,0.14,8.97,0.04,-0.15,-0.03,115,47,32,28,105
2021-11-19 13:53:37.515565,24.76,102017.84,29.00,-57.53,-4.07,0.14,9.00,0.04,-0.15,-0.03,150,46,32,28,105
2021-11-19 13:53:37.995729,24.77,102020.84,29.06,-57.77,-4.05,0.12,8.96,0.04,-0.15,-0.03,119,46,32,28,105
2021-11-19 13:53:38.476153,24.76,102018.16,29.04,-57.55,-4.08,0.11,8.95,0.04,-0.15,-0.03,162,46,32,28,105
2021-11-19 13:53:38.956027,24.76,102018.81,29.00,-57.61,-4.10,0.08,8.93,0.04,-0.16,-0.04,142,46,32,28,105
2021-11-19 13:53:39.435220,24.76,102019.19,29.03,-57.64,-4.07,0.12,8.96,0.04,-0.15,-0.03,140,46,32,28,105
2021-11-19 13:53:39.915999,24.76,102017.05,29.01,-57.46,-4.07,0.11,8.96,0.04,-0.15,-0.03,106,47,32,28,105
2021-11-19 13:53:40.396101,24.76,102019.75,28.98,-57.68,-4.06,0.14,8.97,0.04,-0.15,-0.03,115,46,32,28,105
2021-11-19 13:53:40.875644,24.76,102019.02,29.06,-57.62,-4.08,0.10,8.95,0.04,-0.15,-0.03,116,47,32,28,105
2021-11-19 13:53:41.355931,24.76,102018.22,29.03,-57.56,-4.04,0.17,8.90,0.04,-0.15,-0.03,105,47,32,28,105
2021-11-19 13:53:41.836069,24.76,102018.05,29.03,-57.54,-4.06,0.13,8.97,0.04,-0.15,-0.03,103,46,32,28,105
2021-11-19 13:53:42.315331,24.76,102018.05,29.00,-57.54,-4.02,0.13,8.97,0.04,-0.15,-0.03,87,47,32,28,105
2021-11-19 13:53:42.796074,24.76,102017.40,29.00,-57.49,-4.11,0.09,8.97,0.04,-0.15,-0.03,108,46,32,28,105
2021-11-19 13:53:43.275785,24.76,102018.52,29.00,-57.58,-4.07,0.12,8.98,0.04,-0.15,-0.03,127,47,32,28,105
2021-11-19 13:53:43.755668,24.76,102019.97,28.99,-57.70,-4.08,0.15,8.97,0.04,-0.15,-0.03,168,47,32,28,105
2021-11-19 13:53:44.235949,24.76,102016.92,29.01,-57.45,-4.07,0.12,8.97,0.04,-0.15,-0.03,129,46,32,28,105
2021-11-19 13:53:44.715813,24.75,102018.58,29.03,-57.59,-4.08,0.12,8.96,0.04,-0.15,-0.03,123,47,32,28,105
2021-11-19 13:53:45.196978,24.75,102018.90,29.01,-57.61,-4.04,0.14,8.95,0.04,-0.15,-0.03,113,47,32,28,105
2021-11-19 13:53:45.676032,24.75,102016.58,28.97,-57.42,-4.07,0.13,8.95,0.04,-0.15,-0.03,129,47,32,28,105
2021-11-19 13:53:46.156029,24.75,102019.86,28.97,-57.69,-4.05,0.12,8.99,0.04,-0.15,-0.03,97,47,32,28,105
2021-11-19 13:53:46.635123,24.75,102018.41,28.98,-57.57,-4.07,0.13,8.96,0.04,-0.15,-0.03,107,47,32,28,105
2021-11-19 13:53:47.115193,24.75,102018.67,29.06,-57.59,-4.10,0.13,8.99,0.04,-0.15,-0.03,111,47,32,28,105
2021-11-19 13:53:47.595922,24.75,102015.67,29.03,-57.34,-4.07,0.14,8.97,0.04,-0.15,-0.03,96,46,32,28,105
2021-11-19 13:53:48.076004,24.75,102017.60,29.02,-57.50,-4.06,0.15,8.95,0.04,-0.15,-0.03,105,46,32,28,105
2021-11-19 13:53:48.555334,24.75,102017.38,29.03,-57.49,-4.06,0.14,8.98,0.04,-0.15,-0.03,133,46,32,28,105
2021-11-19 13:53:49.035810,24.75,102016.48,29.01,-57.41,-4.08,0.14,8.97,0.04,-0.15,-0.03,124,47,32,28,105
2021-11-19 13:53:49.515929,24.75,102017.38,29.06,-57.49,-4.06,0.12,8.93,0.04,-0.15,-0.03,89,47,32,28,105
2021-11-19 13:53:49.995747,24.75,102017.77,29.06,-57.52,-4.07,0.14,8.97,0.04,-0.15,-0.03,97,46,32,28,105
2021-11-19 13:53:50.475102,24.75,102019.31,29.07,-57.65,-4.05,0.13,8.96,0.04,-0.15,-0.03,104,47,32,28,105
2021-11-19 13:53:50.955274,24.75,102014.93,29.06,-57.28,-4.09,0.17,8.97,0.04,-0.15,-0.03,117,46,32,28,105
2021-11-19 13:53:51.436002,24.75,102017.98,29.03,-57.54,-4.05,0.13,8.96,0.04,-0.15,-0.03,98,46,32,28,105
2021-11-19 13:53:51.915544,24.75,102018.99,29.04,-57.62,-4.06,0.15,8.95,0.04,-0.15,-0.03,95,46,32,28,105
2021-11-19 13:53:52.395266,24.75,102016.05,29.06,-57.38,-4.06,0.13,8.96,0.04,-0.15,-0.03,118,46,32,28,105
2021-11-19 13:53:52.875900,24.75,102018.09,29.10,-57.55,-4.07,0.14,8.96,0.04,-0.15,-0.03,109,47,32,28,105
2021-11-19 13:53:53.355299,24.74,102016.44,29.04,-57.41,-4.02,0.12,8.95,0.04,-0.15,-0.03,98,46,32,28,105
2021-11-19 13:53:53.835897,24.75,102017.34,29.07,-57.48,-4.07,0.16,9.02,0.04,-0.15,-0.03,100,46,32,28,105
2021-11-19 13:53:54.315771,24.75,102013.33,29.06,-57.15,-4.07,0.13,8.93,0.04,-0.15,-0.03,101,47,32,28,105
2021-11-19 13:53:54.795887,24.75,102016.53,29.07,-57.42,-4.06,0.13,8.96,0.04,-0.15,-0.03,88,46,32,28,105
2021-11-19 13:53:55.275875,24.75,102017.82,29.07,-57.52,-4.07,0.12,8.98,0.04,-0.15,-0.03,77,46,32,28,105
2021-11-19 13:53:55.755565,24.75,102020.23,29.11,-57.72,-4.05,0.10,8.94,0.04,-0.15,-0.03,107,47,32,28,106
2021-11-19 13:53:56.235747,24.75,102017.18,29.10,-57.47,-4.06,0.10,8.97,0.04,-0.15,-0.03,98,47,32,28,105
2021-11-19 13:53:56.715524,24.75,102020.06,29.15,-57.71,-4.07,0.14,8.95,0.04,-0.15,-0.03,104,46,32,28,105
2021-11-19 13:53:57.195865,24.75,102019.37,29.10,-57.65,-4.06,0.12,8.95,0.04,-0.15,-0.03,94,46,32,28,106
2021-11-19 13:53:57.675894,24.75,102017.18,29.13,-57.47,-4.07,0.15,8.97,0.04,-0.15,-0.03,116,46,32,28,105
2021-11-19 13:53:58.155862,24.75,102018.30,29.10,-57.56,-4.06,0.15,9.00,0.04,-0.15,-0.03,98,47,32,28,106
2021-11-19 13:53:58.635695,24.75,102014.45,29.13,-57.24,-4.06,0.12,8.98,0.04,-0.15,-0.03,89,46,32,28,106
2021-11-19 13:53:59.115722,24.75,102015.03,29.13,-57.29,-4.06,0.14,8.97,0.04,-0.15,-0.03,108,47,32,28,106
2021-11-19 13:53:59.595129,24.75,102016.10,29.11,-57.38,-4.07,0.11,8.96,0.04,-0.15,-0.03,127,47,32,28,105
2021-11-19 13:54:00.075454,24.75,102016.27,29.10,-57.39,-4.08,0.12,8.96,0.04,-0.15,-0.03,96,46,32,28,106
2021-11-19 13:54:00.555543,24.75,102016.42,29.09,-57.41,-4.02,0.15,8.97,0.04,-0.15,-0.03,115,46,32,28,106
2021-11-19 13:54:01.035421,24.75,102018.89,29.10,-57.61,-4.06,0.13,8.96,0.04,-0.15,-0.03,130,47,32,28,106
2021-11-19 13:54:01.515850,24.75,102018.34,29.11,-57.57,-4.04,0.14,8.95,0.04,-0.15,-0.03,141,46,32,28,105
2021-11-19 13:54:01.994867,24.75,102017.92,29.08,-57.53,-4.08,0.13,8.95,0.04,-0.15,-0.03,93,47,32,28,106
2021-11-19 13:54:02.474948,24.75,102016.96,29.11,-57.45,-4.06,0.12,8.96,0.04,-0.15,-0.03,161,47,32,28,106
2021-11-19 13:54:02.955698,24.75,102016.02,29.10,-57.37,-4.07,0.13,8.97,0.04,-0.15,-0.03,133,46,32,28,106
2021-11-19 13:54:03.435087,24.75,102016.74,29.11,-57.43,-4.06,0.13,8.96,0.04,-0.15,-0.03,255,47,32,28,106
2021-11-19 13:54:03.915762,24.75,102014.17,29.10,-57.22,-4.03,0.13,8.97,0.04,-0.15,-0.03,163,46,32,28,106
2021-11-19 13:54:04.395983,24.75,102013.21,29.11,-57.14,-4.06,0.13,8.95,0.04,-0.15,-0.03,135,46,32,28,106
2021-11-19 13:54:04.875056,24.75,102015.85,29.11,-57.36,-4.05,0.12,8.94,0.04,-0.15,-0.03,122,47,32,28,106
2021-11-19 13:54:05.355191,24.75,102017.55,29.13,-57.53,-4.03,0.14,8.96,0.04,-0.15,-0.03,115,47,32,28,105
2021-11-19 13:54:05.835141,24.75,102018.03,29.11,-57.54,-4.06,0.12,8.94,0.04,-0.15,-0.03,106,46,32,28,105
